,Unnamed: 0,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Year,Month,Day
664,913349,165,4.0,2015-04-29,4456,448,1,1.0,0,0.0,2015,4,29
665,914464,165,5.0,2015-04-30,5262,538,1,1.0,0,0.0,2015,4,30
666,915579,165,6.0,2015-05-01,0,0,0,0.0,a,0.0,2015,5,1
667,916694,165,7.0,2015-05-02,3789,384,1,0.0,0,0.0,2015,5,2
668,917809,165,1.0,2015-05-03,0,0,0,1.0,0,0.0,2015,5,3
669,918924,165,2.0,2015-05-04,5316,512,1,1.0,0,0.0,2015,5,4
670,920039,165,3.0,2015-05-05,4145,424,1,1.0,0,0.0,2015,5,5
671,921154,165,4.0,2015-05-06,3618,366,1,1.0,0,0.0,2015,5,6
672,922269,165,5.0,2015-05-07,3981,387,1,1.0,0,0.0,2015,5,7
673,923384,165,6.0,2015-05-08,4584,473,1,0.0,0,0.0,2015,5,8
674,924499,165,7.0,2015-05-09,3233,325,1,0.0,0,0.0,2015,5,9
675,925614,165,1.0,2015-05-10,0,0,0,0.0,0,0.0,2015,5,10
676,926729,165,2.0,2015-05-11,3648,419,1,0.0,0,0.0,2015,5,11
677,927844,165,3.0,2015-05-12,4107,433,1,0.0,0,0.0,2015,5,12
678,928959,165,4.0,2015-05-13,4723,510,1,0.0,0,0.0,2015,5,13
679,930074,165,5.0,2015-05-14,0,0,0,0.0,a,0.0,2015,5,14
680,931189,165,6.0,2015-05-15,4027,450,1,0.0,0,0.0,2015,5,15
681,932304,165,7.0,2015-05-16,3012,331,1,0.0,0,0.0,2015,5,16
682,933419,165,1.0,2015-05-17,0,0,0,1.0,0,0.0,2015,5,17
683,934534,165,2.0,2015-05-18,5347,509,1,1.0,0,0.0,2015,5,18
684,935649,165,3.0,2015-05-19,4091,399,1,1.0,0,0.0,2015,5,19
685,936764,165,4.0,2015-05-20,3923,361,1,1.0,0,0.0,2015,5,20
686,937879,165,5.0,2015-05-21,4383,412,1,1.0,0,0.0,2015,5,21
687,938994,165,6.0,2015-05-22,5348,517,1,0.0,0,0.0,2015,5,22
688,940109,165,7.0,2015-05-23,3048,342,1,0.0,0,0.0,2015,5,23
689,941224,165,1.0,2015-05-24,0,0,0,0.0,0,0.0,2015,5,24
690,942339,165,2.0,2015-05-25,0,0,0,0.0,a,1.0,2015,5,25
691,943454,165,3.0,2015-05-26,4289,432,1,0.0,0,1.0,2015,5,26
692,944569,165,4.0,2015-05-27,3679,402,1,0.0,0,1.0,2015,5,27
693,945684,165,5.0,2015-05-28,3132,360,1,0.0,0,1.0,2015,5,28
694,946799,165,6.0,2015-05-29,3418,386,1,0.0,0,0.0,2015,5,29
695,947914,165,7.0,2015-05-30,2893,314,1,0.0,0,0.0,2015,5,30
696,949029,165,1.0,2015-05-31,0,0,0,1.0,0,1.0,2015,5,31
697,950144,165,2.0,2015-06-01,4641,469,1,1.0,0,1.0,2015,6,1
698,951259,165,3.0,2015-06-02,4753,433,1,1.0,0,1.0,2015,6,2
699,952374,165,4.0,2015-06-03,4798,517,1,1.0,0,1.0,2015,6,3
700,953489,165,5.0,2015-06-04,0,0,0,1.0,a,1.0,2015,6,4
701,954604,165,6.0,2015-06-05,4987,475,1,0.0,0,0.0,2015,6,5
702,955719,165,7.0,2015-06-06,3074,351,1,0.0,0,0.0,2015,6,6
703,956834,165,1.0,2015-06-07,0,0,0,0.0,0,0.0,2015,6,7
704,957949,165,2.0,2015-06-08,3777,415,1,0.0,0,0.0,2015,6,8
705,959064,165,3.0,2015-06-09,4137,416,1,0.0,0,0.0,2015,6,9
706,960179,165,4.0,2015-06-10,3442,404,1,0.0,0,0.0,2015,6,10
707,961294,165,5.0,2015-06-11,3437,394,1,0.0,0,0.0,2015,6,11
708,962409,165,6.0,2015-06-12,3417,379,1,0.0,0,0.0,2015,6,12
709,963524,165,7.0,2015-06-13,2822,296,1,0.0,0,0.0,2015,6,13
710,964639,165,1.0,2015-06-14,0,0,0,1.0,0,0.0,2015,6,14
711,965754,165,2.0,2015-06-15,5512,464,1,1.0,0,0.0,2015,6,15
712,966869,165,3.0,2015-06-16,4691,469,1,1.0,0,0.0,2015,6,16
713,967984,165,4.0,2015-06-17,4253,460,1,1.0,0,0.0,2015,6,17
714,969099,165,5.0,2015-06-18,3358,396,1,1.0,0,0.0,2015,6,18
715,970214,165,6.0,2015-06-19,4706,442,1,0.0,0,0.0,2015,6,19
716,971329,165,7.0,2015-06-20,2797,287,1,0.0,0,0.0,2015,6,20
717,972444,165,1.0,2015-06-21,0,0,0,0.0,0,0.0,2015,6,21
718,973559,165,2.0,2015-06-22,3669,421,1,0.0,0,0.0,2015,6,22
719,974674,165,3.0,2015-06-23,3321,410,1,0.0,0,0.0,2015,6,23
720,975789,165,4.0,2015-06-24,3342,391,1,0.0,0,0.0,2015,6,24
721,976904,165,5.0,2015-06-25,3256,364,1,0.0,0,0.0,2015,6,25
722,978019,165,6.0,2015-06-26,3105,361,1,0.0,0,0.0,2015,6,26
723,979134,165,7.0,2015-06-27,3071,284,1,0.0,0,0.0,2015,6,27
724,980249,165,1.0,2015-06-28,0,0,0,1.0,0,0.0,2015,6,28
725,981364,165,2.0,2015-06-29,5385,519,1,1.0,0,0.0,2015,6,29
726,982479,165,3.0,2015-06-30,5832,515,1,1.0,0,0.0,2015,6,30
727,983594,165,4.0,2015-07-01,4288,421,1,1.0,0,0.0,2015,7,1
728,984709,165,5.0,2015-07-02,3640,365,1,1.0,0,0.0,2015,7,2
729,985824,165,6.0,2015-07-03,3855,419,1,0.0,0,0.0,2015,7,3
730,986939,165,7.0,2015-07-04,2680,285,1,0.0,0,0.0,2015,7,4
731,988054,165,1.0,2015-07-05,0,0,0,0.0,0,0.0,2015,7,5
732,989169,165,2.0,2015-07-06,4166,435,1,0.0,0,0.0,2015,7,6
733,990284,165,3.0,2015-07-07,3115,374,1,0.0,0,0.0,2015,7,7
734,991399,165,4.0,2015-07-08,3371,384,1,0.0,0,0.0,2015,7,8
735,992514,165,5.0,2015-07-09,3210,387,1,0.0,0,0.0,2015,7,9
736,993629,165,6.0,2015-07-10,3609,397,1,0.0,0,0.0,2015,7,10
737,994744,165,7.0,2015-07-11,2753,311,1,0.0,0,0.0,2015,7,11
738,995859,165,1.0,2015-07-12,0,0,0,1.0,0,0.0,2015,7,12
739,996974,165,2.0,2015-07-13,4750,467,1,1.0,0,0.0,2015,7,13
740,998089,165,3.0,2015-07-14,4567,468,1,1.0,0,0.0,2015,7,14
741,999204,165,4.0,2015-07-15,4256,440,1,1.0,0,0.0,2015,7,15
742,1000319,165,5.0,2015-07-16,4176,410,1,1.0,0,0.0,2015,7,16
743,1001434,165,6.0,2015-07-17,4154,442,1,0.0,0,0.0,2015,7,17
744,1002549,165,7.0,2015-07-18,3150,321,1,0.0,0,0.0,2015,7,18
745,1003664,165,1.0,2015-07-19,0,0,0,0.0,0,0.0,2015,7,19
746,1004779,165,2.0,2015-07-20,4288,436,1,0.0,0,0.0,2015,7,20
747,1005894,165,3.0,2015-07-21,3638,405,1,0.0,0,0.0,2015,7,21
748,1007009,165,4.0,2015-07-22,3164,345,1,0.0,0,0.0,2015,7,22
749,1008124,165,5.0,2015-07-23,3764,416,1,0.0,0,0.0,2015,7,23
750,1009239,165,6.0,2015-07-24,4034,447,1,0.0,0,0.0,2015,7,24
751,1010354,165,7.0,2015-07-25,3066,325,1,0.0,0,0.0,2015,7,25
752,1011469,165,1.0,2015-07-26,0,0,0,1.0,0,0.0,2015,7,26
753,1012584,165,2.0,2015-07-27,6097,534,1,1.0,0,0.0,2015,7,27
754,1013699,165,3.0,2015-07-28,4748,493,1,1.0,0,0.0,2015,7,28
755,1014814,165,4.0,2015-07-29,4785,484,1,1.0,0,0.0,2015,7,29
756,1015929,165,5.0,2015-07-30,4504,469,1,1.0,0,0.0,2015,7,30
757,1017044,165,,2015-07-31,5009,501,1,,0,,2015,7,31
